original_character_resp.keys,trials_character_original.thisRepN,trials_character_original.thisTrialN,trials_character_original.thisN,trials_character_original.thisIndex,trials_character_original.ran,original_character_options,correct_character_options,id,date,expName,psychopyVersion,OS,frameRate,edited_character_resp.keys,edited_character_resp.corr,edited_character_resp.rt,trials_character_edited.thisRepN,trials_character_edited.thisTrialN,trials_character_edited.thisN,trials_character_edited.thisIndex,trials_character_edited.ran,edited_character_options,seed_response.keys,seed_response.corr,seed_response.rt,trials_seeds.thisRepN,trials_seeds.thisTrialN,trials_seeds.thisN,trials_seeds.thisIndex,trials_seeds.ran,seed_options,correctSeednumber,tree_response.keys,tree_response.corr,tree_response.rt,trials_tree.thisRepN,trials_tree.thisTrialN,trials_tree.thisN,trials_tree.thisIndex,trials_tree.ran,tree_options,correctTreenumber,token_original_resp.keys,token_original_resp.corr,trials_tokens_original.thisRepN,trials_tokens_original.thisTrialN,trials_tokens_original.thisN,trials_tokens_original.thisIndex,trials_tokens_original.ran,original_token_options,correct_token_options,token_edited_resp.keys,token_edited_resp.corr,token_edited_resp.rt,trials_tokens_edited.thisRepN,trials_tokens_edited.thisTrialN,trials_tokens_edited.thisN,trials_tokens_edited.thisIndex,trials_tokens_edited.ran,edited_token_options,gaze_response.keys,gaze_response.corr,gaze_response.rt,key_resp_6.keys,trials_gaze.thisRepN,trials_gaze.thisTrialN,trials_gaze.thisN,trials_gaze.thisIndex,trials_gaze.ran,options,correctGazeanswer,landscapeA_resp.keys,landscapeA_resp.corr,trials_sight_color.thisRepN,trials_sight_color.thisTrialN,trials_sight_color.thisN,trials_sight_color.thisIndex,trials_sight_color.ran,landscape_options,correct_landscape_options,landscapeB_resp.keys,landscapeB_resp.corr,landscapeB_resp.rt,trials_sight_black.thisRepN,trials_sight_black.thisTrialN,trials_sight_black.thisN,trials_sight_black.thisIndex,trials_sight_black.ran
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,1,1,1.317,0,8,8,2,1,orange_1_grey.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,2,1,1.1282,0,9,9,12,1,gul_2_grey.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,3,1,0.9112,0,10,10,7,1,orange_3_original.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,3,1,1.2279,0,11,11,14,1,gul_3_grey.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,2,1,1.2312,0,12,12,13,1,gul_2_original.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,0,1,0.8977,0,13,13,0,1,orange_0_grey.png,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,3,1,1.4074,0,14,14,15,1,gul_3_original.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,2,1,0.9034,0,15,15,5,1,orange_2_original.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,5,0,9.7134,0,0,0,1,1,original_gulpink2.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,4,1,2.862,0,1,1,5,1,original_blue2.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,3,0,3.4452,0,2,2,15,1,edited_orange2.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,2,1,2.2338,0,3,3,11,1,edited_green2.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,3,1,1.7678,0,4,4,10,1,edited_green1.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,4,1,2.7786,0,5,5,7,1,edited_blue2.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,2,1,1.3802,0,6,6,4,1,original_blue1.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,6,0,4.3784,0,7,7,9,1,original_green2.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,3,1,1.8157,0,8,8,12,1,original_orange1.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,4,1,2.9662,0,9,9,3,1,edited_gulpink2.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,3,1,1.6061,0,10,10,2,1,edited_gulpink1.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,3,1,1.8134,0,11,11,0,1,original_gulpink1.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,3,1,3.0284,0,12,12,8,1,original_green1.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,2,1,2.0345,0,13,13,6,1,edited_blue1.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,3,1,1.5359,0,14,14,14,1,edited_orange1.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,1,1,2.3373,0,15,15,13,1,original_orange2.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,original_tokens_blues_m.png,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,7,1,original_tokens_greens_e.png,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,8,1,original_tokens_greens_n.png,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,3,9,1,original_tokens_greens_g.png,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,4,4,1,original_tokens_blues_o.png,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,5,6,1,original_tokens_greens_a.png,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6,6,3,1,original_tokens_blues_b.png,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7,7,0,1,original_tokens_blues_k.png,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8,8,5,1,original_tokens_greens_h.png,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,9,9,2,1,original_tokens_blues_d.png,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,d,1,3.0169,0,0,0,2,1,edited_tokens_blues_d.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,1,2.3432,0,1,1,1,1,edited_tokens_blues_m.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,g,1,1.8587,0,2,2,9,1,edited_tokens_greens_g.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,h,1,1.6005,0,3,3,5,1,edited_tokens_greens_h.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,e,1,1.9422,0,4,4,7,1,edited_tokens_greens_e.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,a,1,1.7193,0,5,5,6,1,edited_tokens_greens_a.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,o,1,2.3454,0,6,6,4,1,edited_tokens_blues_o.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,k,1,3.0748,0,7,7,0,1,edited_tokens_blues_k.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,n,1,2.2017,0,8,8,8,1,edited_tokens_greens_n.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,b,1,1.7897,0,9,9,3,1,edited_tokens_blues_b.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,2.618,,0,0,0,8,1,gaze5_cue.png,up,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,1.0756,,0,1,1,13,1,gaze7_plain.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,1.1592,,0,2,2,5,1,gaze3_plain.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,1.0728,,0,3,3,9,1,gaze5_plain.png,up,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.8996,,0,4,4,3,1,gaze2_plain.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,1.4859,,0,5,5,0,1,gaze1_cue.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.9543,,0,6,6,4,1,gaze3_cue.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.7468,,0,7,7,1,1,gaze1_plain.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,1.2995,,0,8,8,2,1,gaze2_cue.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,1.2866,,0,9,9,7,1,gaze4_plain.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,2.2677,,0,10,10,11,1,gaze6_plain.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,1.2161,,0,11,11,12,1,gaze7_cue.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.7015,,0,12,12,6,1,gaze4_cue.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.8008,,0,13,13,10,1,gaze6_cue.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,1,landscape_color_c.png,c,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,landscape_color_a.png,a,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,4,1,landscape_color_e.png,e,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,3,5,1,landscape_color_f.png,f,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,4,3,1,landscape_color_d.png,d,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,5,1,1,landscape_color_b.png,b,,,,,,,,
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,landscape_black_a.png,a,a,1,5.6382,0,0,0,0,1
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,landscape_black_c.png,c,c,1,2.4274,0,1,1,2,1
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,landscape_black_e.png,e,e,1,2.295,0,2,2,4,1
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,landscape_black_f.png,f,f,1,2.2274,0,3,3,5,1
,,,,,,,,au691988,2024-03-14_12h26.48.250,board game,2021.1.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,landscape_black_d.png,d,d,1,1.5505,0,4,4,3,1
