original_character_resp.keys,trials_character_original.thisRepN,trials_character_original.thisTrialN,trials_character_original.thisN,trials_character_original.thisIndex,trials_character_original.ran,original_character_options,correct_character_options,id,date,expName,psychopyVersion,OS,frameRate,edited_character_resp.keys,edited_character_resp.corr,edited_character_resp.rt,trials_character_edited.thisRepN,trials_character_edited.thisTrialN,trials_character_edited.thisN,trials_character_edited.thisIndex,trials_character_edited.ran,edited_character_options,seed_response.keys,seed_response.corr,seed_response.rt,trials_seeds.thisRepN,trials_seeds.thisTrialN,trials_seeds.thisN,trials_seeds.thisIndex,trials_seeds.ran,seed_options,correctSeednumber,tree_response.keys,tree_response.corr,tree_response.rt,trials_tree.thisRepN,trials_tree.thisTrialN,trials_tree.thisN,trials_tree.thisIndex,trials_tree.ran,tree_options,correctTreenumber,token_original_resp.keys,token_original_resp.corr,trials_tokens_original.thisRepN,trials_tokens_original.thisTrialN,trials_tokens_original.thisN,trials_tokens_original.thisIndex,trials_tokens_original.ran,original_token_options,correct_token_options,token_edited_resp.keys,token_edited_resp.corr,token_edited_resp.rt,trials_tokens_edited.thisRepN,trials_tokens_edited.thisTrialN,trials_tokens_edited.thisN,trials_tokens_edited.thisIndex,trials_tokens_edited.ran,edited_token_options,gaze_response.keys,gaze_response.corr,gaze_response.rt,key_resp_6.keys,trials_gaze.thisRepN,trials_gaze.thisTrialN,trials_gaze.thisN,trials_gaze.thisIndex,trials_gaze.ran,options,correctGazeanswer,landscapeA_resp.keys,landscapeA_resp.corr,trials_sight_color.thisRepN,trials_sight_color.thisTrialN,trials_sight_color.thisN,trials_sight_color.thisIndex,trials_sight_color.ran,landscape_options,correct_landscape_options,landscapeB_resp.keys,landscapeB_resp.corr,landscapeB_resp.rt,trials_sight_black.thisRepN,trials_sight_black.thisTrialN,trials_sight_black.thisN,trials_sight_black.thisIndex,trials_sight_black.ran
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,0,1,1.568,0,12,12,8,1,gul_0_grey.png,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,2,1,1.689,0,13,13,12,1,gul_2_grey.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,2,1,1.633,0,14,14,5,1,orange_2_original.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,0,1,1.295,0,15,15,0,1,orange_0_grey.png,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,4,1,3.783,0,0,0,5,1,original_blue2.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,3,1,4.04,0,1,1,8,1,original_green1.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,3,1,2.451,0,2,2,0,1,original_gulpink1.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,2,1,2.772,0,3,3,6,1,edited_blue1.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,3,1,3.885,0,4,4,10,1,edited_green1.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,2,1,3.975,0,5,5,9,1,original_green2.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,1,1,2.455,0,6,6,13,1,original_orange2.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,3,1,3.878,0,7,7,14,1,edited_orange1.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,3,0,2.83,0,8,8,15,1,edited_orange2.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,3,1,5.034,0,9,9,12,1,original_orange1.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,4,1,4.261,0,10,10,1,1,original_gulpink2.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,2,1,3.461,0,11,11,11,1,edited_green2.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,4,1,2.845,0,12,12,3,1,edited_gulpink2.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,2,1,2.424,0,13,13,4,1,original_blue1.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,3,1,3.281,0,14,14,2,1,edited_gulpink1.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,4,1,2.55,0,15,15,7,1,edited_blue2.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,1,original_tokens_greens_h.png,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,original_tokens_blues_k.png,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,3,1,original_tokens_blues_b.png,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,3,7,1,original_tokens_greens_e.png,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,4,1,1,original_tokens_blues_m.png,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,5,6,1,original_tokens_greens_a.png,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6,6,2,1,original_tokens_blues_d.png,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7,7,9,1,original_tokens_greens_g.png,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8,8,8,1,original_tokens_greens_n.png,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,9,9,4,1,original_tokens_blues_o.png,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,g,1,3.375,0,0,0,9,1,edited_tokens_greens_g.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,1,3.723,0,1,1,1,1,edited_tokens_blues_m.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,h,1,2.384,0,2,2,5,1,edited_tokens_greens_h.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,o,1,2.405,0,3,3,4,1,edited_tokens_blues_o.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,n,1,2.577,0,4,4,8,1,edited_tokens_greens_n.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,d,1,1.856,0,5,5,2,1,edited_tokens_blues_d.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,b,1,4.46,0,6,6,3,1,edited_tokens_blues_b.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,a,1,2.267,0,7,7,6,1,edited_tokens_greens_a.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,k,1,2.186,0,8,8,0,1,edited_tokens_blues_k.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,e,1,2.881,0,9,9,7,1,edited_tokens_greens_e.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,5.233,,0,0,0,5,1,gaze3_plain.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,2.402,,0,1,1,2,1,gaze2_cue.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,2.349,,0,2,2,13,1,gaze7_plain.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.785,,0,3,3,11,1,gaze6_plain.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,0.942,,0,4,4,4,1,gaze3_cue.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.849,,0,5,5,10,1,gaze6_cue.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,1.65,,0,6,6,6,1,gaze4_cue.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,1.333,,0,7,7,3,1,gaze2_plain.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.799,,0,8,8,12,1,gaze7_cue.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,1.224,,0,9,9,9,1,gaze5_plain.png,up,,,,,,,,,,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,2.184,,0,10,10,1,1,gaze1_plain.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,1.746,,0,11,11,0,1,gaze1_cue.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,1.122,,0,12,12,8,1,gaze5_cue.png,up,,,,,,,,,,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,2.148,,0,13,13,7,1,gaze4_plain.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,1,landscape_color_e.png,e,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,5,1,landscape_color_f.png,f,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,3,1,landscape_color_d.png,d,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,3,0,1,landscape_color_a.png,a,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,4,1,1,landscape_color_b.png,b,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,5,2,1,landscape_color_c.png,c,,,,,,,,
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,landscape_black_a.png,a,a,1,4.507,0,0,0,0,1
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,landscape_black_b.png,b,b,1,3.27,0,1,1,1,1
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,landscape_black_c.png,c,c,1,2.013,0,2,2,2,1
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,landscape_black_f.png,f,f,1,1.868,0,3,3,5,1
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,landscape_black_e.png,e,e,1,1.997,0,4,4,4,1
,,,,,,,,M123,2024-03-14_17h55.15.488,board game,2021.1.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,landscape_black_d.png,d,d,1,2.054,0,5,5,3,1
