original_character_resp.keys,trials_character_original.thisRepN,trials_character_original.thisTrialN,trials_character_original.thisN,trials_character_original.thisIndex,trials_character_original.ran,original_character_options,correct_character_options,id,date,expName,psychopyVersion,OS,frameRate,edited_character_resp.keys,edited_character_resp.corr,edited_character_resp.rt,trials_character_edited.thisRepN,trials_character_edited.thisTrialN,trials_character_edited.thisN,trials_character_edited.thisIndex,trials_character_edited.ran,edited_character_options,seed_response.keys,seed_response.corr,seed_response.rt,trials_seeds.thisRepN,trials_seeds.thisTrialN,trials_seeds.thisN,trials_seeds.thisIndex,trials_seeds.ran,seed_options,correctSeednumber,tree_response.keys,tree_response.corr,tree_response.rt,trials_tree.thisRepN,trials_tree.thisTrialN,trials_tree.thisN,trials_tree.thisIndex,trials_tree.ran,tree_options,correctTreenumber,token_original_resp.keys,token_original_resp.corr,trials_tokens_original.thisRepN,trials_tokens_original.thisTrialN,trials_tokens_original.thisN,trials_tokens_original.thisIndex,trials_tokens_original.ran,original_token_options,correct_token_options,token_edited_resp.keys,token_edited_resp.corr,token_edited_resp.rt,trials_tokens_edited.thisRepN,trials_tokens_edited.thisTrialN,trials_tokens_edited.thisN,trials_tokens_edited.thisIndex,trials_tokens_edited.ran,edited_token_options,gaze_response.keys,gaze_response.corr,gaze_response.rt,key_resp_6.keys,trials_gaze.thisRepN,trials_gaze.thisTrialN,trials_gaze.thisN,trials_gaze.thisIndex,trials_gaze.ran,options,correctGazeanswer,landscapeA_resp.keys,landscapeA_resp.corr,trials_sight_color.thisRepN,trials_sight_color.thisTrialN,trials_sight_color.thisN,trials_sight_color.thisIndex,trials_sight_color.ran,landscape_options,correct_landscape_options,landscapeB_resp.keys,landscapeB_resp.corr,landscapeB_resp.rt,trials_sight_black.thisRepN,trials_sight_black.thisTrialN,trials_sight_black.thisN,trials_sight_black.thisIndex,trials_sight_black.ran
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,2,1,2.303,0,2,2,12,1,gul_2_grey.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,0,1,2.5957,0,3,3,0,1,orange_0_grey.png,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,3,1,1.6766,0,4,4,14,1,gul_3_grey.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,0,1,2.1451,0,5,5,1,1,orange_0_original.png,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,0,1,1.5379,0,6,6,8,1,gul_0_grey.png,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,1,1,1.2372,0,7,7,3,1,orange_1_original.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,1,1,0.9686,0,8,8,2,1,orange_1_grey.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,3,1,1.6286,0,9,9,15,1,gul_3_original.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,3,1,0.6966,0,10,10,6,1,orange_3_grey.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,1,1,1.1175,0,11,11,10,1,gul_1_grey.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,3,1,1.0498,0,12,12,7,1,orange_3_original.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,1,0,1.2098,0,13,13,13,1,gul_2_original.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,0,1,1.6536,0,14,14,9,1,gul_0_original.png,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,1,1,1.6463,0,15,15,11,1,gul_1_original.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,4,1,4.1364,0,0,0,3,1,edited_gulpink2.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,2,1,2.6725,0,1,1,9,1,original_green2.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,3,1,2.8276,0,2,2,0,1,original_gulpink1.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,4,1,2.421,0,3,3,1,1,original_gulpink2.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,3,1,2.9303,0,4,4,14,1,edited_orange1.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,3,1,2.2099,0,5,5,8,1,original_green1.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,3,1,1.811,0,6,6,2,1,edited_gulpink1.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,2,0,2.0532,0,7,7,12,1,original_orange1.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,4,1,1.846,0,8,8,5,1,original_blue2.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,1,1,1.5775,0,9,9,13,1,original_orange2.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,2,1,1.6412,0,10,10,4,1,original_blue1.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,3,0,1.8374,0,11,11,15,1,edited_orange2.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,2,1,1.9193,0,12,12,11,1,edited_green2.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,4,1,2.2653,0,13,13,7,1,edited_blue2.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,2,0,1.8611,0,14,14,10,1,edited_green1.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,2,1,2.6123,0,15,15,6,1,edited_blue1.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,1,original_tokens_greens_e.png,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,6,1,original_tokens_greens_a.png,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,2,1,original_tokens_blues_d.png,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,3,0,1,original_tokens_blues_k.png,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,4,3,1,original_tokens_blues_b.png,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,5,9,1,original_tokens_greens_g.png,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6,6,5,1,original_tokens_greens_h.png,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7,7,1,1,original_tokens_blues_m.png,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8,8,8,1,original_tokens_greens_n.png,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,9,9,4,1,original_tokens_blues_o.png,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,1,3.0198,0,0,0,1,1,edited_tokens_blues_m.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,k,1,2.8534,0,1,1,0,1,edited_tokens_blues_k.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,n,1,2.3091,0,2,2,8,1,edited_tokens_greens_n.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,g,1,2.6736,0,3,3,9,1,edited_tokens_greens_g.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,e,0,3.6041,0,4,4,3,1,edited_tokens_blues_b.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,a,1,1.8873,0,5,5,6,1,edited_tokens_greens_a.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,e,1,1.9055,0,6,6,7,1,edited_tokens_greens_e.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,h,1,2.6452,0,7,7,5,1,edited_tokens_greens_h.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,d,1,1.9582,0,8,8,2,1,edited_tokens_blues_d.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,o,1,4.5108,0,9,9,4,1,edited_tokens_blues_o.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,1.3802,,0,0,0,4,1,gaze3_cue.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,1.1991,,0,1,1,3,1,gaze2_plain.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,1.0885,,0,2,2,1,1,gaze1_plain.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,1.161,,0,3,3,7,1,gaze4_plain.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,1.0084,,0,4,4,13,1,gaze7_plain.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,3.3248,,0,5,5,12,1,gaze7_cue.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.8129,,0,6,6,5,1,gaze3_plain.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.7915,,0,7,7,11,1,gaze6_plain.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,1.2204,,0,8,8,9,1,gaze5_plain.png,up,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,0.5162,,0,9,9,8,1,gaze5_cue.png,up,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.8006,,0,10,10,10,1,gaze6_cue.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.9451,,0,11,11,2,1,gaze2_cue.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.729,,0,12,12,0,1,gaze1_cue.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.7361,,0,13,13,6,1,gaze4_cue.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,1,landscape_color_c.png,c,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,1,landscape_color_b.png,b,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,5,1,landscape_color_f.png,f,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,3,4,1,landscape_color_e.png,e,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,4,0,1,landscape_color_a.png,a,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,5,3,1,landscape_color_d.png,d,,,,,,,,
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,landscape_black_a.png,a,a,1,15.998,0,0,0,0,1
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,landscape_black_f.png,f,f,1,2.7668,0,1,1,5,1
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,landscape_black_d.png,d,d,1,3.3122,0,2,2,3,1
,,,,,,,,hej1721,2024-04-03_11h34.08.676,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,landscape_black_c.png,c,c,1,2.4708,0,3,3,2,1
