original_character_resp.keys,original_character_resp.rt,trials_character_original.thisRepN,trials_character_original.thisTrialN,trials_character_original.thisN,trials_character_original.thisIndex,trials_character_original.ran,original_character_options,correct_character_options,id,date,expName,psychopyVersion,OS,frameRate,edited_character_resp.keys,edited_character_resp.corr,trials_character_edited.thisRepN,trials_character_edited.thisTrialN,trials_character_edited.thisN,trials_character_edited.thisIndex,trials_character_edited.ran,edited_character_options,seed_response.keys,seed_response.corr,seed_response.rt,trials_seeds.thisRepN,trials_seeds.thisTrialN,trials_seeds.thisN,trials_seeds.thisIndex,trials_seeds.ran,seed_options,correctSeednumber,tree_response.keys,tree_response.corr,tree_response.rt,trials_tree.thisRepN,trials_tree.thisTrialN,trials_tree.thisN,trials_tree.thisIndex,trials_tree.ran,tree_options,correctTreenumber,token_original_resp.keys,token_original_resp.corr,token_original_resp.rt,trials_tokens_original.thisRepN,trials_tokens_original.thisTrialN,trials_tokens_original.thisN,trials_tokens_original.thisIndex,trials_tokens_original.ran,original_token_options,correct_token_options,token_edited_resp.keys,token_edited_resp.corr,trials_tokens_edited.thisRepN,trials_tokens_edited.thisTrialN,trials_tokens_edited.thisN,trials_tokens_edited.thisIndex,trials_tokens_edited.ran,edited_token_options,gaze_response.keys,gaze_response.corr,gaze_response.rt,key_resp_6.keys,trials_gaze.thisRepN,trials_gaze.thisTrialN,trials_gaze.thisN,trials_gaze.thisIndex,trials_gaze.ran,options,correctGazeanswer,landscapeA_resp.keys,landscapeA_resp.corr,landscapeA_resp.rt,trials_sight_color.thisRepN,trials_sight_color.thisTrialN,trials_sight_color.thisN,trials_sight_color.thisIndex,trials_sight_color.ran,landscape_options,correct_landscape_options,landscapeB_resp.keys,landscapeB_resp.corr,trials_sight_black.thisRepN,trials_sight_black.thisTrialN,trials_sight_black.thisN,trials_sight_black.thisIndex,trials_sight_black.ran
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,2,1,1.8114,0,5,5,13,1,gul_2_original.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,1,1,0.8924,0,6,6,3,1,orange_1_original.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,0,1,0.8397,0,7,7,1,1,orange_0_original.png,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,0,1,0.6699,0,8,8,9,1,gul_0_original.png,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,1,1,1.042,0,9,9,11,1,gul_1_original.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,1,1,0.6998,0,10,10,2,1,orange_1_grey.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,3,1,0.8883,0,11,11,6,1,orange_3_grey.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,1,1,0.8497,0,12,12,10,1,gul_1_grey.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,3,1,1.0871,0,13,13,7,1,orange_3_original.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,0,1,0.782,0,14,14,8,1,gul_0_grey.png,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,2,1,0.9298,0,15,15,5,1,orange_2_original.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,2,1,2.1826,0,0,0,9,1,original_green2.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,2,0,1.867,0,1,1,0,1,original_gulpink1.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,4,1,1.8434,0,2,2,7,1,edited_blue2.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,4,1,1.7354,0,3,3,5,1,original_blue2.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,1,1,1.3795,0,4,4,13,1,original_orange2.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,3,1,2.138,0,5,5,14,1,edited_orange1.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,3,0,1.1256,0,6,6,15,1,edited_orange2.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,3,1,1.6703,0,7,7,2,1,edited_gulpink1.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,3,1,1.1677,0,8,8,12,1,original_orange1.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,2,1,1.5722,0,9,9,6,1,edited_blue1.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,4,1,1.6737,0,10,10,1,1,original_gulpink2.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,3,1,1.9924,0,11,11,10,1,edited_green1.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,3,1,1.4323,0,12,12,8,1,original_green1.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,2,1,1.6155,0,13,13,11,1,edited_green2.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,4,1,1.2887,0,14,14,3,1,edited_gulpink2.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,2,1,1.2845,0,15,15,4,1,original_blue1.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,5.7324,0,0,0,7,1,original_tokens_greens_e.png,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,6.4342,0,1,1,1,1,original_tokens_blues_m.png,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.6629,0,2,2,6,1,original_tokens_greens_a.png,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,1,3.0026,0,3,3,4,1,original_tokens_blues_o.png,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.8196,0,4,4,8,1,original_tokens_greens_n.png,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1,2.3837,0,5,5,3,1,original_tokens_blues_b.png,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,1,3.4492,0,6,6,9,1,original_tokens_greens_g.png,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,6.8633,0,7,7,2,1,original_tokens_blues_d.png,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,1,3.5352,0,8,8,5,1,original_tokens_greens_h.png,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,3.2324,0,9,9,0,1,original_tokens_blues_k.png,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,,0,0,0,0,5,1,edited_tokens_greens_h.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,0,0,1,1,9,1,edited_tokens_greens_g.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,,0,0,2,2,8,1,edited_tokens_greens_n.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,,0,0,3,3,0,1,edited_tokens_blues_k.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,,0,0,4,4,3,1,edited_tokens_blues_b.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,0,0,5,5,6,1,edited_tokens_greens_a.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,,0,0,6,6,1,1,edited_tokens_blues_m.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,,0,0,7,7,2,1,edited_tokens_blues_d.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,,0,0,8,8,7,1,edited_tokens_greens_e.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,,0,0,9,9,4,1,edited_tokens_blues_o.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,1.2124,,0,0,0,5,1,gaze3_plain.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.7865,,0,1,1,7,1,gaze4_plain.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.7688,,0,2,2,6,1,gaze4_cue.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,1.1148,,0,3,3,9,1,gaze5_plain.png,up,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.7328,,0,4,4,2,1,gaze2_cue.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.5239,,0,5,5,0,1,gaze1_cue.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.7375,,0,6,6,13,1,gaze7_plain.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,1.0698,,0,7,7,8,1,gaze5_cue.png,up,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.5163,,0,8,8,12,1,gaze7_cue.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.4353,,0,9,9,10,1,gaze6_cue.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.5967,,0,10,10,3,1,gaze2_plain.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.6429,,0,11,11,4,1,gaze3_cue.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.7412,,0,12,12,11,1,gaze6_plain.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.5811,,0,13,13,1,1,gaze1_plain.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,1.6724,0,0,0,4,1,landscape_color_e.png,e,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1,1.521,0,1,1,2,1,landscape_color_c.png,c,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1,1.9127,0,2,2,1,1,landscape_color_b.png,b,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,1.2495,0,3,3,5,1,landscape_color_f.png,f,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.4458,0,4,4,0,1,landscape_color_a.png,a,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,1.412,0,5,5,3,1,landscape_color_d.png,d,,,,,,,
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,landscape_black_f.png,f,,0,0,0,0,5,1
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,landscape_black_e.png,e,,0,0,1,1,4,1
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,landscape_black_a.png,a,,0,0,2,2,0,1
,,,,,,,,,tohitu1,2024-03-13_11h49.16.552,board game,2021.1.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,landscape_black_c.png,c,,0,0,3,3,2,1
