original_character_resp.keys,original_character_resp.rt,trials_character_original.thisRepN,trials_character_original.thisTrialN,trials_character_original.thisN,trials_character_original.thisIndex,trials_character_original.ran,original_character_options,correct_character_options,id,date,expName,psychopyVersion,OS,frameRate,edited_character_resp.keys,edited_character_resp.corr,trials_character_edited.thisRepN,trials_character_edited.thisTrialN,trials_character_edited.thisN,trials_character_edited.thisIndex,trials_character_edited.ran,edited_character_options,seed_response.keys,seed_response.corr,seed_response.rt,trials_seeds.thisRepN,trials_seeds.thisTrialN,trials_seeds.thisN,trials_seeds.thisIndex,trials_seeds.ran,seed_options,correctSeednumber,tree_response.keys,tree_response.corr,tree_response.rt,trials_tree.thisRepN,trials_tree.thisTrialN,trials_tree.thisN,trials_tree.thisIndex,trials_tree.ran,tree_options,correctTreenumber,token_original_resp.keys,token_original_resp.corr,token_original_resp.rt,trials_tokens_original.thisRepN,trials_tokens_original.thisTrialN,trials_tokens_original.thisN,trials_tokens_original.thisIndex,trials_tokens_original.ran,original_token_options,correct_token_options,token_edited_resp.keys,token_edited_resp.corr,trials_tokens_edited.thisRepN,trials_tokens_edited.thisTrialN,trials_tokens_edited.thisN,trials_tokens_edited.thisIndex,trials_tokens_edited.ran,edited_token_options,gaze_response.keys,gaze_response.corr,gaze_response.rt,key_resp_6.keys,trials_gaze.thisRepN,trials_gaze.thisTrialN,trials_gaze.thisN,trials_gaze.thisIndex,trials_gaze.ran,options,correctGazeanswer,landscapeA_resp.keys,landscapeA_resp.corr,landscapeA_resp.rt,trials_sight_color.thisRepN,trials_sight_color.thisTrialN,trials_sight_color.thisN,trials_sight_color.thisIndex,trials_sight_color.ran,landscape_options,correct_landscape_options,landscapeB_resp.keys,landscapeB_resp.corr,trials_sight_black.thisRepN,trials_sight_black.thisTrialN,trials_sight_black.thisN,trials_sight_black.thisIndex,trials_sight_black.ran
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,0,1,7.448,0,2,2,8,1,gul_0_grey.png,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,3,1,2.298,0,3,3,6,1,orange_3_grey.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,3,1,1.323,0,4,4,14,1,gul_3_grey.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,2,1,3.109,0,5,5,13,1,gul_2_original.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,1,1,1.838,0,6,6,10,1,gul_1_grey.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,2,1,2.191,0,7,7,4,1,orange_2_grey.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,0,1,2.858,0,8,8,9,1,gul_0_original.png,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,2,1,0.92,0,9,9,12,1,gul_2_grey.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,3,1,3.326,0,10,10,15,1,gul_3_original.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,1,1,2.079,0,11,11,11,1,gul_1_original.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,1,1,2.24,0,12,12,3,1,orange_1_original.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,0,1,2.548,0,13,13,1,1,orange_0_original.png,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,1,1,0.973,0,14,14,2,1,orange_1_grey.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,0,1,2.673,0,15,15,0,1,orange_0_grey.png,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,2,1,5.848,0,0,0,9,1,original_green2.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,4,1,7.489,0,1,1,1,1,original_gulpink2.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,2,1,3.269,0,2,2,6,1,edited_blue1.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,1,1,2.502,0,3,3,13,1,original_orange2.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,3,1,5.627,0,4,4,8,1,original_green1.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,3,1,5.373,0,5,5,2,1,edited_gulpink1.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,3,1,4.347,0,6,6,10,1,edited_green1.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,3,1,3.586,0,7,7,0,1,original_gulpink1.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,4,1,2.866,0,8,8,3,1,edited_gulpink2.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,3,1,11.173,0,9,9,12,1,original_orange1.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,4,1,4.342,0,10,10,7,1,edited_blue2.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,3,0,3.571,0,11,11,15,1,edited_orange2.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,2,1,3.217,0,12,12,4,1,original_blue1.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,3,1,3.506,0,13,13,14,1,edited_orange1.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,2,1,3.592,0,14,14,11,1,edited_green2.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,4,1,3.988,0,15,15,5,1,original_blue2.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,5.426,0,0,0,7,1,original_tokens_greens_e.png,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,4.129,0,1,1,6,1,original_tokens_greens_a.png,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,4.816,0,2,2,8,1,original_tokens_greens_n.png,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,1,3.766,0,3,3,5,1,original_tokens_greens_h.png,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1,2.477,0,4,4,3,1,original_tokens_blues_b.png,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,1,4.743,0,5,5,4,1,original_tokens_blues_o.png,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,1,3.603,0,6,6,9,1,original_tokens_greens_g.png,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,3.516,0,7,7,2,1,original_tokens_blues_d.png,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,3.185,0,8,8,1,1,original_tokens_blues_m.png,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,3.683,0,9,9,0,1,original_tokens_blues_k.png,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,,0,0,0,0,4,1,edited_tokens_blues_o.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,,0,0,1,1,8,1,edited_tokens_greens_n.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,,0,0,2,2,5,1,edited_tokens_greens_h.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,,0,0,3,3,3,1,edited_tokens_blues_b.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,,0,0,4,4,2,1,edited_tokens_blues_d.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,,0,0,5,5,7,1,edited_tokens_greens_e.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,0,0,6,6,6,1,edited_tokens_greens_a.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,,0,0,7,7,0,1,edited_tokens_blues_k.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,,0,0,8,8,1,1,edited_tokens_blues_m.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,0,0,9,9,9,1,edited_tokens_greens_g.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,3.381,,0,0,0,11,1,gaze6_plain.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,2.108,,0,1,1,9,1,gaze5_plain.png,up,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,3.756,,0,2,2,4,1,gaze3_cue.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,1.313,,0,3,3,0,1,gaze1_cue.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,0.898,,0,4,4,8,1,gaze5_cue.png,up,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,4.488,,0,5,5,3,1,gaze2_plain.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,1.608,,0,6,6,5,1,gaze3_plain.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,5.659,,0,7,7,7,1,gaze4_plain.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,1.04,,0,8,8,1,1,gaze1_plain.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.736,,0,9,9,10,1,gaze6_cue.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,3.234,,0,10,10,12,1,gaze7_cue.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,2.339,,0,11,11,2,1,gaze2_cue.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,1.148,,0,12,12,13,1,gaze7_plain.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,1.508,,0,13,13,6,1,gaze4_cue.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,4.035,0,0,0,3,1,landscape_color_d.png,d,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1,2.909,0,1,1,2,1,landscape_color_c.png,c,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,2.135,0,2,2,0,1,landscape_color_a.png,a,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,2.325,0,3,3,5,1,landscape_color_f.png,f,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1,2.386,0,4,4,1,1,landscape_color_b.png,b,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,1.629,0,5,5,4,1,landscape_color_e.png,e,,,,,,,
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,landscape_black_a.png,a,,0,0,0,0,0,1
,,,,,,,,,3FFG54E,2024-03-15_14h51.18.497,board game,2021.1.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,landscape_black_d.png,d,,0,0,1,1,3,1
