original_character_resp.keys,original_character_resp.rt,trials_character_original.thisRepN,trials_character_original.thisTrialN,trials_character_original.thisN,trials_character_original.thisIndex,trials_character_original.ran,original_character_options,correct_character_options,id,date,expName,psychopyVersion,OS,frameRate,edited_character_resp.keys,edited_character_resp.corr,trials_character_edited.thisRepN,trials_character_edited.thisTrialN,trials_character_edited.thisN,trials_character_edited.thisIndex,trials_character_edited.ran,edited_character_options,seed_response.keys,seed_response.corr,seed_response.rt,trials_seeds.thisRepN,trials_seeds.thisTrialN,trials_seeds.thisN,trials_seeds.thisIndex,trials_seeds.ran,seed_options,correctSeednumber,tree_response.keys,tree_response.corr,tree_response.rt,trials_tree.thisRepN,trials_tree.thisTrialN,trials_tree.thisN,trials_tree.thisIndex,trials_tree.ran,tree_options,correctTreenumber,token_original_resp.keys,token_original_resp.corr,token_original_resp.rt,trials_tokens_original.thisRepN,trials_tokens_original.thisTrialN,trials_tokens_original.thisN,trials_tokens_original.thisIndex,trials_tokens_original.ran,original_token_options,correct_token_options,token_edited_resp.keys,token_edited_resp.corr,trials_tokens_edited.thisRepN,trials_tokens_edited.thisTrialN,trials_tokens_edited.thisN,trials_tokens_edited.thisIndex,trials_tokens_edited.ran,edited_token_options,gaze_response.keys,gaze_response.corr,gaze_response.rt,key_resp_6.keys,trials_gaze.thisRepN,trials_gaze.thisTrialN,trials_gaze.thisN,trials_gaze.thisIndex,trials_gaze.ran,options,correctGazeanswer,landscapeA_resp.keys,landscapeA_resp.corr,landscapeA_resp.rt,trials_sight_color.thisRepN,trials_sight_color.thisTrialN,trials_sight_color.thisN,trials_sight_color.thisIndex,trials_sight_color.ran,landscape_options,correct_landscape_options,landscapeB_resp.keys,landscapeB_resp.corr,trials_sight_black.thisRepN,trials_sight_black.thisTrialN,trials_sight_black.thisN,trials_sight_black.thisIndex,trials_sight_black.ran
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,4,0,1.67,0,2,2,10,1,gul_1_grey.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,4,0,1.368,0,3,3,1,1,orange_0_original.png,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,2,1,2.547,0,4,4,12,1,gul_2_grey.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,4,0,2.969,0,5,5,15,1,gul_3_original.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,3,1,1.273,0,6,6,14,1,gul_3_grey.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,4,0,1.172,0,7,7,13,1,gul_2_original.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,1,1,0.93,0,8,8,2,1,orange_1_grey.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,2,1,0.638,0,9,9,4,1,orange_2_grey.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,4,0,0.88,0,10,10,5,1,orange_2_original.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,4,0,1.198,0,11,11,9,1,gul_0_original.png,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,4,0,1.298,0,12,12,7,1,orange_3_original.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,0,1,2.168,0,13,13,8,1,gul_0_grey.png,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,4,0,1.837,0,14,14,3,1,orange_1_original.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,0,1,1.231,0,15,15,0,1,orange_0_grey.png,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,3,1,4.874,0,0,0,2,1,edited_gulpink1.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,3,0,3.307,0,1,1,15,1,edited_orange2.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,2,1,2.878,0,2,2,4,1,original_blue1.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,3,1,2.47,0,3,3,0,1,original_gulpink1.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,2,1,3.171,0,4,4,9,1,original_green2.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,4,1,3.409,0,5,5,7,1,edited_blue2.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,2,1,2.24,0,6,6,6,1,edited_blue1.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,2,1,2.198,0,7,7,11,1,edited_green2.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,4,1,2.189,0,8,8,5,1,original_blue2.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,3,1,2.399,0,9,9,10,1,edited_green1.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,3,1,2.412,0,10,10,14,1,edited_orange1.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,3,1,2.45,0,11,11,12,1,original_orange1.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,4,1,2.61,0,12,12,3,1,edited_gulpink2.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,1,1,1.88,0,13,13,13,1,original_orange2.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,3,1,3.248,0,14,14,8,1,original_green1.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,4,1,1.812,0,15,15,1,1,original_gulpink2.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1,4.277,0,0,0,3,1,original_tokens_blues_b.png,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,4.274,0,1,1,1,1,original_tokens_blues_m.png,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,1,3.442,0,2,2,5,1,original_tokens_greens_h.png,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,5.432,0,3,3,7,1,original_tokens_greens_e.png,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,3.151,0,4,4,8,1,original_tokens_greens_n.png,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,3.772,0,5,5,6,1,original_tokens_greens_a.png,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,1,3.322,0,6,6,4,1,original_tokens_blues_o.png,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,3.241,0,7,7,0,1,original_tokens_blues_k.png,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,3.321,0,8,8,2,1,original_tokens_blues_d.png,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,1,2.285,0,9,9,9,1,original_tokens_greens_g.png,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,,0,0,0,0,1,1,edited_tokens_blues_m.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,,0,0,1,1,3,1,edited_tokens_blues_b.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,,0,0,2,2,0,1,edited_tokens_blues_k.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,0,0,3,3,9,1,edited_tokens_greens_g.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,,0,0,4,4,4,1,edited_tokens_blues_o.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,,0,0,5,5,5,1,edited_tokens_greens_h.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,,0,0,6,6,8,1,edited_tokens_greens_n.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,,0,0,7,7,2,1,edited_tokens_blues_d.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,,0,0,8,8,7,1,edited_tokens_greens_e.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,0,0,9,9,6,1,edited_tokens_greens_a.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,4.213,,0,0,0,0,1,gaze1_cue.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,0,1.561,,0,1,1,12,1,gaze7_cue.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,2.374,,0,2,2,2,1,gaze2_cue.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,0,1.422,,0,3,3,13,1,gaze7_plain.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.83,,0,4,4,1,1,gaze1_plain.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.834,,0,5,5,10,1,gaze6_cue.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,1.704,,0,6,6,8,1,gaze5_cue.png,up,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,2.202,,0,7,7,7,1,gaze4_plain.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,2.072,,0,8,8,3,1,gaze2_plain.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,2.874,,0,9,9,9,1,gaze5_plain.png,up,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.901,,0,10,10,11,1,gaze6_plain.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,1.261,,0,11,11,6,1,gaze4_cue.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.993,,0,12,12,4,1,gaze3_cue.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,1.274,,0,13,13,5,1,gaze3_plain.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,5.268,0,0,0,3,1,landscape_color_d.png,d,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1,1.708,0,1,1,1,1,landscape_color_b.png,b,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.391,0,2,2,0,1,landscape_color_a.png,a,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1,1.07,0,3,3,2,1,landscape_color_c.png,c,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,1.101,0,4,4,4,1,landscape_color_e.png,e,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,1.098,0,5,5,5,1,landscape_color_f.png,f,,,,,,,
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,landscape_black_f.png,f,,0,0,0,0,5,1
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,landscape_black_e.png,e,,0,0,1,1,4,1
,,,,,,,,,Lynge31,2024-03-18_10h17.52.364,board game,2021.1.2,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,landscape_black_a.png,a,,0,0,2,2,0,1
